Wavelength(nm)	R_simulated	R_experimental
3.930000e+02	0.228204	0.084930
3.932500e+02	0.225616	0.084500
3.935000e+02	0.223039	0.084400
3.937500e+02	0.220472	0.084090
3.940000e+02	0.217916	0.083630
3.942500e+02	0.215370	0.083230
3.945000e+02	0.212836	0.082790
3.947500e+02	0.210312	0.082110
3.950000e+02	0.207799	0.081360
3.952500e+02	0.205298	0.080880
3.955000e+02	0.202808	0.080300
3.957500e+02	0.200329	0.079420
3.960000e+02	0.197863	0.078790
3.962500e+02	0.195408	0.078770
3.965000e+02	0.192965	0.078440
3.967500e+02	0.190535	0.077510
3.970000e+02	0.188117	0.076590
3.972500e+02	0.185711	0.075390
3.975000e+02	0.183318	0.074140
3.977500e+02	0.180938	0.073070
3.980000e+02	0.178570	0.072100
3.982500e+02	0.176216	0.072590
3.985000e+02	0.173875	0.072350
3.987500e+02	0.171548	0.070940
3.990000e+02	0.169235	0.070640
3.992500e+02	0.166935	0.071130
3.995000e+02	0.164649	0.070710
3.997500e+02	0.162376	0.070320
4.000000e+02	0.160118	0.070000
4.002500e+02	0.157874	0.079170
4.005000e+02	0.155644	0.112830
4.007500e+02	0.153429	-0.013420
